,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
3497,199707,14,1710,199707,14,1710,2069669,5616557,MICHIGAN,1997,Thunderstorm Wind,C,45,EATON,GRR,14-JUL-97 17:10:00,EST,14-JUL-97 17:10:00,0,0,0,0,1997,7
3498,199707,14,1725,199707,14,1725,2069669,5616559,MICHIGAN,1997,Hail,C,25,CALHOUN,GRR,14-JUL-97 17:25:00,EST,14-JUL-97 17:25:00,0,0,0,0,1997,7
3565,199707,2,1636,199707,2,1636,2065721,5607614,MICHIGAN,1997,Thunderstorm Wind,C,93,LIVINGSTON,DTX,02-JUL-97 16:36:00,EST,02-JUL-97 16:36:00,0,0,0,0,1997,7
3566,199707,2,1640,199707,2,1640,2065721,5607615,MICHIGAN,1997,Thunderstorm Wind,C,125,OAKLAND,DTX,02-JUL-97 16:40:00,EST,02-JUL-97 16:40:00,0,0,0,0,1997,7
3778,199707,26,530,199707,26,730,2065727,5607743,MICHIGAN,1997,Flood,Z,75,WASHTENAW,DTX,26-JUL-97 05:30:00,EST,26-JUL-97 07:30:00,0,0,0,0,1997,7
3779,199707,6,1420,199707,6,1420,2065728,5607744,MICHIGAN,1997,Hail,C,157,TUSCOLA,DTX,06-JUL-97 14:20:00,EST,06-JUL-97 14:20:00,0,0,0,0,1997,7
3780,199707,6,1600,199707,6,1600,2065728,5607745,MICHIGAN,1997,Thunderstorm Wind,C,125,OAKLAND,DTX,06-JUL-97 16:00:00,EST,06-JUL-97 16:00:00,0,0,0,0,1997,7
3928,199707,27,1300,199707,27,1300,2069667,5619361,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,27-JUL-97 13:00:00,EST,27-JUL-97 13:00:00,0,0,0,0,1997,7
3929,199707,27,1345,199707,27,1345,2069667,5619362,MICHIGAN,1997,Thunderstorm Wind,C,149,ST. JOSEPH,GRR,27-JUL-97 13:45:00,EST,27-JUL-97 13:45:00,0,0,0,0,1997,7
3930,199707,27,1322,199707,27,1322,2069667,5619363,MICHIGAN,1997,Lightning,C,149,ST. JOSEPH,GRR,27-JUL-97 13:22:00,EST,27-JUL-97 13:22:00,1,0,0,0,1997,7
3931,199707,27,1945,199707,27,1945,2069667,5619364,MICHIGAN,1997,Thunderstorm Wind,C,73,ISABELLA,GRR,27-JUL-97 19:45:00,EST,27-JUL-97 19:45:00,0,0,0,0,1997,7
3932,199707,27,1945,199707,27,1945,2069667,5619365,MICHIGAN,1997,Hail,C,73,ISABELLA,GRR,27-JUL-97 19:45:00,EST,27-JUL-97 19:45:00,0,0,0,0,1997,7
3933,199707,2,544,199707,2,544,2069668,5619366,MICHIGAN,1997,Hail,C,21,BERRIEN,GRR,02-JUL-97 05:44:00,EST,02-JUL-97 05:44:00,0,0,0,0,1997,7
3939,199708,16,1519,199708,16,1519,1045307,5611566,MICHIGAN,1997,Thunderstorm Wind,C,91,LENAWEE,DTX,16-AUG-97 15:19:00,EST,16-AUG-97 15:19:00,0,0,0,0,1997,8
4118,199706,20,2030,199706,23,1200,2069096,5618581,MICHIGAN,1997,Flood,Z,64,ALLEGAN,GRR,20-JUN-97 20:30:00,EST,23-JUN-97 12:00:00,0,0,0,0,1997,6
4150,199707,2,1130,199707,2,1131,2067349,5609988,MICHIGAN,1997,Hail,C,153,SCHOOLCRAFT,MQT,02-JUL-97 11:30:00,EST,02-JUL-97 11:31:00,0,0,0,0,1997,7
4201,199707,16,455,199707,16,500,2067349,5609989,MICHIGAN,1997,Thunderstorm Wind,C,53,GOGEBIC,MQT,16-JUL-97 04:55:00,EST,16-JUL-97 05:00:00,0,0,0,0,1997,7
4285,199707,2,1006,199707,2,1006,2067349,5609984,MICHIGAN,1997,Hail,C,103,MARQUETTE,MQT,02-JUL-97 10:06:00,EST,02-JUL-97 10:06:00,0,0,0,0,1997,7
4286,199707,2,1030,199707,2,1030,2067349,5609985,MICHIGAN,1997,Hail,C,3,ALGER,MQT,02-JUL-97 10:30:00,EST,02-JUL-97 10:30:00,0,0,0,0,1997,7
4287,199707,2,1100,199707,2,1101,2067349,5609986,MICHIGAN,1997,Thunderstorm Wind,C,83,KEWEENAW,MQT,02-JUL-97 11:00:00,EST,02-JUL-97 11:01:00,0,0,0,0,1997,7
4288,199707,2,1110,199707,2,1110,2067349,5609987,MICHIGAN,1997,Hail,C,41,DELTA,MQT,02-JUL-97 11:10:00,EST,02-JUL-97 11:10:00,0,0,0,0,1997,7
4353,199707,14,1520,199707,14,1520,2069669,5616437,MICHIGAN,1997,Thunderstorm Wind,C,21,BERRIEN,GRR,14-JUL-97 15:20:00,EST,14-JUL-97 15:20:00,0,0,0,0,1997,7
4410,199706,20,1845,199706,21,1200,2069096,5618579,MICHIGAN,1997,Flash Flood,C,5,ALLEGAN,GRR,20-JUN-97 18:45:00,EST,21-JUN-97 12:00:00,4,0,0,0,1997,6
4441,199707,14,1845,199707,14,1845,2065722,5607720,MICHIGAN,1997,Thunderstorm Wind,C,145,SAGINAW,DTX,14-JUL-97 18:45:00,EST,14-JUL-97 18:45:00,0,0,0,0,1997,7
4442,199707,14,1849,199707,14,1849,2065722,5607721,MICHIGAN,1997,Thunderstorm Wind,C,163,WAYNE,DTX,14-JUL-97 18:49:00,EST,14-JUL-97 18:49:00,0,0,0,0,1997,7
4579,199707,2,1500,199707,2,1500,2069668,5617827,MICHIGAN,1997,Hail,C,37,CLINTON,GRR,02-JUL-97 15:00:00,EST,02-JUL-97 15:00:00,0,0,0,0,1997,7
4648,199707,8,1842,199707,8,1842,2065723,5607739,MICHIGAN,1997,Thunderstorm Wind,C,161,WASHTENAW,DTX,08-JUL-97 18:42:00,EST,08-JUL-97 18:42:00,0,0,0,0,1997,7
4667,199706,30,1655,199706,30,1655,2069094,5618409,MICHIGAN,1997,Hail,C,85,LAKE,GRR,30-JUN-97 16:55:00,EST,30-JUN-97 16:55:00,0,0,0,0,1997,6
4668,199706,21,200,199706,21,200,2069095,5618410,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,21-JUN-97 02:00:00,EST,21-JUN-97 02:00:00,0,0,0,0,1997,6
4687,199707,14,1928,199707,14,1928,2065722,5607719,MICHIGAN,1997,Thunderstorm Wind,C,157,TUSCOLA,DTX,14-JUL-97 19:28:00,EST,14-JUL-97 19:28:00,0,0,0,0,1997,7
4731,199706,20,1320,199706,20,1320,2069096,5618418,MICHIGAN,1997,Thunderstorm Wind,C,45,EATON,GRR,20-JUN-97 13:20:00,EST,20-JUN-97 13:20:00,0,0,0,0,1997,6
4732,199706,20,1335,199706,20,1343,2069096,5618419,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,20-JUN-97 13:35:00,EST,20-JUN-97 13:43:00,0,0,0,0,1997,6
5045,199707,17,430,199707,17,430,2067349,5610109,MICHIGAN,1997,Hail,C,3,ALGER,MQT,17-JUL-97 04:30:00,EST,17-JUL-97 04:30:00,0,0,0,0,1997,7
5122,199707,16,1425,199707,16,1425,2066051,5605749,MICHIGAN,1997,Thunderstorm Wind,C,143,ROSCOMMON,APX,16-JUL-97 14:25:00,EST,16-JUL-97 14:25:00,0,0,0,0,1997,7
5124,199707,16,2040,199707,16,2040,2066051,5605833,MICHIGAN,1997,Thunderstorm Wind,C,7,ALPENA,APX,16-JUL-97 20:40:00,EST,16-JUL-97 20:40:00,0,0,0,0,1997,7
5140,199707,16,2030,199707,16,2030,2066051,5605757,MICHIGAN,1997,Thunderstorm Wind,C,7,ALPENA,APX,16-JUL-97 20:30:00,EST,16-JUL-97 20:30:00,0,0,0,0,1997,7
5225,199707,14,1920,199707,14,1920,2065722,5607718,MICHIGAN,1997,Thunderstorm Wind,C,115,MONROE,DTX,14-JUL-97 19:20:00,EST,14-JUL-97 19:20:00,0,0,0,0,1997,7
5263,199707,13,2150,199707,13,2150,2069664,5617736,MICHIGAN,1997,Hail,C,117,MONTCALM,GRR,13-JUL-97 21:50:00,EST,13-JUL-97 21:50:00,0,0,0,0,1997,7
5264,199707,17,730,199707,17,730,2069665,5617737,MICHIGAN,1997,Thunderstorm Wind,C,139,OTTAWA,GRR,17-JUL-97 07:30:00,EST,17-JUL-97 07:30:00,0,0,0,0,1997,7
5265,199707,17,757,199707,17,757,2069665,5617738,MICHIGAN,1997,Thunderstorm Wind,C,81,KENT,GRR,17-JUL-97 07:57:00,EST,17-JUL-97 07:57:00,0,0,0,0,1997,7
5290,199706,24,2110,199706,24,2110,2069093,5618352,MICHIGAN,1997,Thunderstorm Wind,C,133,OSCEOLA,GRR,24-JUN-97 21:10:00,EST,24-JUN-97 21:10:00,0,0,0,0,1997,6
5371,199706,21,1650,199706,21,1650,2069095,5618415,MICHIGAN,1997,Thunderstorm Wind,C,149,ST. JOSEPH,GRR,21-JUN-97 16:50:00,EST,21-JUN-97 16:50:00,0,0,0,0,1997,6
5495,199701,10,200,199701,12,900,2058149,5590721,MICHIGAN,1997,Heavy Snow,Z,50,MUSKEGON,GRR,10-JAN-97 02:00:00,EST,12-JAN-97 09:00:00,0,0,0,0,1997,1
5589,199707,14,1900,199707,14,1900,2065722,5607725,MICHIGAN,1997,Thunderstorm Wind,C,99,MACOMB,DTX,14-JUL-97 19:00:00,EST,14-JUL-97 19:00:00,0,0,0,0,1997,7
5606,199707,14,1720,199707,14,1720,2069669,5616558,MICHIGAN,1997,Hail,C,67,IONIA,GRR,14-JUL-97 17:20:00,EST,14-JUL-97 17:20:00,0,0,0,0,1997,7
5627,199708,16,2,199708,16,10,2402793,5615967,MICHIGAN,1997,Tornado,C,103,MARQUETTE,MQT,16-AUG-97 00:02:00,EST,16-AUG-97 00:10:00,0,0,0,0,1997,8
5630,199708,15,2245,199708,15,2255,2402793,5615966,MICHIGAN,1997,Thunderstorm Wind,C,71,IRON,MQT,15-AUG-97 22:45:00,EST,15-AUG-97 22:55:00,0,0,0,0,1997,8
5683,199707,14,1759,199707,14,1759,2069669,5616565,MICHIGAN,1997,Thunderstorm Wind,C,75,JACKSON,GRR,14-JUL-97 17:59:00,EST,14-JUL-97 17:59:00,0,0,0,0,1997,7
5820,199707,14,1600,199707,14,1600,2069669,5616439,MICHIGAN,1997,Thunderstorm Wind,C,5,ALLEGAN,GRR,14-JUL-97 16:00:00,EST,14-JUL-97 16:00:00,0,0,0,0,1997,7
5899,199707,26,242,199707,26,242,2069666,5617739,MICHIGAN,1997,Thunderstorm Wind,C,139,OTTAWA,GRR,26-JUL-97 02:42:00,EST,26-JUL-97 02:42:00,0,0,0,0,1997,7
5900,199707,26,250,199707,26,250,2069666,5617740,MICHIGAN,1997,Thunderstorm Wind,C,139,OTTAWA,GRR,26-JUL-97 02:50:00,EST,26-JUL-97 02:50:00,0,0,0,0,1997,7
5901,199707,2,625,199707,2,625,2069668,5617741,MICHIGAN,1997,Thunderstorm Wind,C,21,BERRIEN,GRR,02-JUL-97 06:25:00,EST,02-JUL-97 06:25:00,0,0,0,0,1997,7
5964,199707,2,645,199707,2,645,2069668,5617742,MICHIGAN,1997,Thunderstorm Wind,C,21,BERRIEN,GRR,02-JUL-97 06:45:00,EST,02-JUL-97 06:45:00,0,0,0,0,1997,7
5965,199707,2,645,199707,2,645,2069668,5617743,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,02-JUL-97 06:45:00,EST,02-JUL-97 06:45:00,0,0,0,0,1997,7
5969,199706,23,1500,199706,23,1500,2069092,5618350,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,23-JUN-97 15:00:00,EST,23-JUN-97 15:00:00,0,0,0,0,1997,6
5970,199706,23,1550,199706,23,1550,2069092,5618351,MICHIGAN,1997,Hail,C,37,CLINTON,GRR,23-JUN-97 15:50:00,EST,23-JUN-97 15:50:00,0,0,0,0,1997,6
6003,199706,24,2130,199706,24,2130,2069093,5618356,MICHIGAN,1997,Thunderstorm Wind,C,35,CLARE,GRR,24-JUN-97 21:30:00,EST,24-JUN-97 21:30:00,0,0,0,0,1997,6
6004,199706,24,2215,199706,24,2215,2069093,5618357,MICHIGAN,1997,Thunderstorm Wind,C,73,ISABELLA,GRR,24-JUN-97 22:15:00,EST,24-JUN-97 22:15:00,0,0,0,0,1997,6
6031,199707,14,1635,199707,14,1635,2069669,5616444,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,14-JUL-97 16:35:00,EST,14-JUL-97 16:35:00,0,0,0,0,1997,7
6121,199702,21,800,199702,21,1959,2058849,5588081,MICHIGAN,1997,Flash Flood,C,159,VAN BUREN,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
6128,199706,12,1357,199706,12,1357,2069090,5618346,MICHIGAN,1997,Funnel Cloud,C,45,EATON,GRR,12-JUN-97 13:57:00,EST,12-JUN-97 13:57:00,0,0,0,0,1997,6
6129,199706,13,1550,199706,13,1550,2069091,5618347,MICHIGAN,1997,Thunderstorm Wind,C,67,IONIA,GRR,13-JUN-97 15:50:00,EST,13-JUN-97 15:50:00,0,0,0,0,1997,6
6130,199706,23,1440,199706,23,1440,2069092,5618348,MICHIGAN,1997,Thunderstorm Wind,C,45,EATON,GRR,23-JUN-97 14:40:00,EST,23-JUN-97 14:40:00,0,0,0,0,1997,6
6131,199706,21,1550,199706,21,1550,2069095,5618412,MICHIGAN,1997,Thunderstorm Wind,C,37,CLINTON,GRR,21-JUN-97 15:50:00,EST,21-JUN-97 15:50:00,0,0,0,0,1997,6
6212,199707,14,1910,199707,14,1915,2065722,5607726,MICHIGAN,1997,Thunderstorm Wind,C,157,TUSCOLA,DTX,14-JUL-97 19:10:00,EST,14-JUL-97 19:15:00,0,0,0,0,1997,7
6410,199707,2,1410,199707,2,1410,2066048,5607526,MICHIGAN,1997,Thunderstorm Wind,C,135,OSCODA,APX,02-JUL-97 14:10:00,EST,02-JUL-97 14:10:00,0,0,0,0,1997,7
6484,199707,14,1642,199707,14,1642,2069669,5616551,MICHIGAN,1997,Thunderstorm Wind,C,149,ST. JOSEPH,GRR,14-JUL-97 16:42:00,EST,14-JUL-97 16:42:00,0,0,0,0,1997,7
6519,199708,3,2035,199708,3,2035,1045304,5611561,MICHIGAN,1997,Thunderstorm Wind,C,91,LENAWEE,DTX,03-AUG-97 20:35:00,EST,03-AUG-97 20:35:00,0,0,0,0,1997,8
6646,199708,16,1400,199708,16,1400,1045307,5611567,MICHIGAN,1997,Thunderstorm Wind,C,115,MONROE,DTX,16-AUG-97 14:00:00,EST,16-AUG-97 14:00:00,0,0,0,0,1997,8
6647,199708,16,1545,199708,16,1545,1045307,5611568,MICHIGAN,1997,Thunderstorm Wind,C,115,MONROE,DTX,16-AUG-97 15:45:00,EST,16-AUG-97 15:45:00,0,0,0,0,1997,8
6648,199708,27,1650,199708,27,1650,1045308,5611569,MICHIGAN,1997,Hail,C,147,ST. CLAIR,DTX,27-AUG-97 16:50:00,EST,27-AUG-97 16:50:00,0,0,0,0,1997,8
6649,199708,27,1655,199708,27,1655,1045308,5611570,MICHIGAN,1997,Thunderstorm Wind,C,147,ST. CLAIR,DTX,27-AUG-97 16:55:00,EST,27-AUG-97 16:55:00,0,0,0,0,1997,8
6703,199707,14,1605,199707,14,1605,2069669,5616440,MICHIGAN,1997,Thunderstorm Wind,C,5,ALLEGAN,GRR,14-JUL-97 16:05:00,EST,14-JUL-97 16:05:00,0,0,0,0,1997,7
6740,199707,14,1750,199707,14,1750,2069669,5616562,MICHIGAN,1997,Hail,C,75,JACKSON,GRR,14-JUL-97 17:50:00,EST,14-JUL-97 17:50:00,0,0,0,0,1997,7
6820,199702,21,1200,199702,22,500,2057747,5584595,MICHIGAN,1997,Winter Storm,Z,34,ROSCOMMON,APX,21-FEB-97 12:00:00,EST,22-FEB-97 05:00:00,0,0,0,0,1997,2
6970,199702,21,1800,199702,25,200,2058828,5587888,MICHIGAN,1997,Flood,Z,59,CLINTON,GRR,21-FEB-97 18:00:00,EST,25-FEB-97 02:00:00,0,0,0,0,1997,2
6971,199702,22,1400,199702,28,2359,2058828,5587890,MICHIGAN,1997,Flood,Z,57,KENT,GRR,22-FEB-97 14:00:00,EST,28-FEB-97 23:59:00,0,0,0,0,1997,2
7173,199702,27,400,199702,27,1400,1035501,5584601,MICHIGAN,1997,Winter Storm,Z,21,ANTRIM,APX,27-FEB-97 04:00:00,EST,27-FEB-97 14:00:00,0,0,0,0,1997,2
7174,199702,27,400,199702,27,1400,2057753,5584602,MICHIGAN,1997,Winter Storm,Z,22,OTSEGO,APX,27-FEB-97 04:00:00,EST,27-FEB-97 14:00:00,0,0,0,0,1997,2
7198,199707,14,1750,199707,14,1750,2069669,5616563,MICHIGAN,1997,Thunderstorm Wind,C,75,JACKSON,GRR,14-JUL-97 17:50:00,EST,14-JUL-97 17:50:00,0,0,0,0,1997,7
7199,199707,14,1755,199707,14,1755,2069669,5616564,MICHIGAN,1997,Thunderstorm Wind,C,117,MONTCALM,GRR,14-JUL-97 17:55:00,EST,14-JUL-97 17:55:00,0,0,0,0,1997,7
7238,199702,27,400,199702,27,1400,2057754,5584603,MICHIGAN,1997,Winter Storm,Z,23,MONTMORENCY,APX,27-FEB-97 04:00:00,EST,27-FEB-97 14:00:00,0,0,0,0,1997,2
7298,199702,27,800,199702,27,1500,1036362,5588298,MICHIGAN,1997,High Wind,Z,55,SANILAC,DTX,27-FEB-97 08:00:00,EST,27-FEB-97 15:00:00,0,0,0,0,1997,2
7317,199707,2,615,199707,2,615,2069668,5619452,MICHIGAN,1997,Thunderstorm Wind,C,21,BERRIEN,GRR,02-JUL-97 06:15:00,EST,02-JUL-97 06:15:00,0,0,0,0,1997,7
7391,199706,20,2200,199706,21,500,2069096,5618580,MICHIGAN,1997,Flash Flood,C,159,VAN BUREN,GRR,20-JUN-97 22:00:00,EST,21-JUN-97 05:00:00,0,0,0,0,1997,6
7448,199702,21,800,199702,21,1959,2058836,5588066,MICHIGAN,1997,Flash Flood,C,27,CASS,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
7449,199702,21,800,199702,21,1959,2058837,5588067,MICHIGAN,1997,Flash Flood,C,37,CLINTON,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
7450,199702,21,800,199702,21,1959,2058838,5588068,MICHIGAN,1997,Flash Flood,C,45,EATON,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
7451,199702,21,800,199702,21,1959,2058839,5588069,MICHIGAN,1997,Flash Flood,C,57,GRATIOT,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
7452,199702,21,800,199702,21,1959,2058840,5588070,MICHIGAN,1997,Flash Flood,C,65,INGHAM,GRR,21-FEB-97 08:00:00,EST,21-FEB-97 19:59:00,0,0,0,0,1997,2
7629,199701,10,200,199701,12,900,2058149,5590727,MICHIGAN,1997,Heavy Snow,Z,72,KALAMAZOO,GRR,10-JAN-97 02:00:00,EST,12-JAN-97 09:00:00,0,0,0,0,1997,1
7704,199707,2,610,199707,2,610,2069668,5619450,MICHIGAN,1997,Hail,C,21,BERRIEN,GRR,02-JUL-97 06:10:00,EST,02-JUL-97 06:10:00,0,0,0,0,1997,7
7830,199707,14,1942,199707,14,1942,2065722,5607730,MICHIGAN,1997,Hail,C,147,ST. CLAIR,DTX,14-JUL-97 19:42:00,EST,14-JUL-97 19:42:00,0,0,0,0,1997,7
7831,199707,8,1815,199707,8,1815,2065723,5607731,MICHIGAN,1997,Hail,C,161,WASHTENAW,DTX,08-JUL-97 18:15:00,EST,08-JUL-97 18:15:00,0,0,0,0,1997,7
7854,199707,14,1510,199707,14,1510,2069669,5617837,MICHIGAN,1997,Thunderstorm Wind,C,159,VAN BUREN,GRR,14-JUL-97 15:10:00,EST,14-JUL-97 15:10:00,0,0,0,0,1997,7
7863,199708,30,800,199708,30,830,2066823,5611571,MICHIGAN,1997,Waterspout,C,115,MONROE,DTX,30-AUG-97 08:00:00,EST,30-AUG-97 08:30:00,0,0,0,0,1997,8
7873,199706,20,1910,199706,20,1910,2069096,5618508,MICHIGAN,1997,Thunderstorm Wind,C,5,ALLEGAN,GRR,20-JUN-97 19:10:00,EST,20-JUN-97 19:10:00,0,0,0,0,1997,6
7894,199708,20,0,199708,22,2300,2066824,5611572,MICHIGAN,1997,Flood,Z,49,HURON,DTX,20-AUG-97 00:00:00,EST,22-AUG-97 23:00:00,0,0,0,0,1997,8
7895,199708,21,1915,199708,21,1915,2066825,5611573,MICHIGAN,1997,Hail,C,115,MONROE,DTX,21-AUG-97 19:15:00,EST,21-AUG-97 19:15:00,0,0,0,0,1997,8
7939,199707,2,1420,199707,2,1420,2069668,5617823,MICHIGAN,1997,Hail,C,57,GRATIOT,GRR,02-JUL-97 14:20:00,EST,02-JUL-97 14:20:00,0,0,0,0,1997,7
7940,199707,2,1445,199707,2,1445,2069668,5617824,MICHIGAN,1997,Hail,C,45,EATON,GRR,02-JUL-97 14:45:00,EST,02-JUL-97 14:45:00,0,0,0,0,1997,7
7941,199707,2,1450,199707,2,1450,2069668,5617825,MICHIGAN,1997,Thunderstorm Wind,C,37,CLINTON,GRR,02-JUL-97 14:50:00,EST,02-JUL-97 14:50:00,0,0,0,0,1997,7
7942,199707,2,1455,199707,2,1455,2069668,5617826,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,02-JUL-97 14:55:00,EST,02-JUL-97 14:55:00,0,0,0,0,1997,7
7985,199707,14,1709,199707,14,1709,2069669,5616556,MICHIGAN,1997,Thunderstorm Wind,C,77,KALAMAZOO,GRR,14-JUL-97 17:09:00,EST,14-JUL-97 17:09:00,0,0,0,0,1997,7
8067,199707,2,1355,199707,2,1355,2069668,5617821,MICHIGAN,1997,Thunderstorm Wind,C,57,GRATIOT,GRR,02-JUL-97 13:55:00,EST,02-JUL-97 13:55:00,0,0,0,0,1997,7
8068,199707,2,1400,199707,2,1400,2069668,5617822,MICHIGAN,1997,Thunderstorm Wind,C,57,GRATIOT,GRR,02-JUL-97 14:00:00,EST,02-JUL-97 14:00:00,0,0,0,0,1997,7
8177,199707,14,1930,199707,14,1930,2065722,5607729,MICHIGAN,1997,Thunderstorm Wind,C,63,HURON,DTX,14-JUL-97 19:30:00,EST,14-JUL-97 19:30:00,0,0,0,0,1997,7
8193,199702,27,800,199702,27,1500,1036362,5588495,MICHIGAN,1997,High Wind,Z,75,WASHTENAW,DTX,27-FEB-97 08:00:00,EST,27-FEB-97 15:00:00,0,0,0,0,1997,2
8194,199702,27,800,199702,27,1500,1036362,5588496,MICHIGAN,1997,High Wind,Z,76,WAYNE,DTX,27-FEB-97 08:00:00,EST,27-FEB-97 15:00:00,0,0,0,0,1997,2
8195,199702,27,800,199702,27,1500,1036362,5588497,MICHIGAN,1997,High Wind,Z,82,LENAWEE,DTX,27-FEB-97 08:00:00,EST,27-FEB-97 15:00:00,0,0,0,0,1997,2
8300,199707,14,1800,199707,14,1800,2069669,5616566,MICHIGAN,1997,Thunderstorm Wind,C,59,HILLSDALE,GRR,14-JUL-97 18:00:00,EST,14-JUL-97 18:00:00,0,0,0,0,1997,7
8301,199707,14,1815,199707,14,1815,2069669,5616567,MICHIGAN,1997,Thunderstorm Wind,C,57,GRATIOT,GRR,14-JUL-97 18:15:00,EST,14-JUL-97 18:15:00,0,0,0,0,1997,7
8302,199707,14,1815,199707,14,1815,2069669,5616568,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,14-JUL-97 18:15:00,EST,14-JUL-97 18:15:00,0,0,0,0,1997,7
8307,199702,22,1600,199702,26,1100,2058508,5588276,MICHIGAN,1997,Flood,Z,53,SAGINAW,DTX,22-FEB-97 16:00:00,EST,26-FEB-97 11:00:00,0,0,0,0,1997,2
8308,199702,21,1400,199702,22,100,2058504,5588270,MICHIGAN,1997,Flood,Z,76,WAYNE,DTX,21-FEB-97 14:00:00,EST,22-FEB-97 01:00:00,0,0,0,0,1997,2
8498,199707,14,1642,199707,14,1642,2069669,5616553,MICHIGAN,1997,Thunderstorm Wind,C,149,ST. JOSEPH,GRR,14-JUL-97 16:42:00,EST,14-JUL-97 16:42:00,0,0,0,0,1997,7
8541,199707,2,645,199707,2,645,2069668,5617744,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,02-JUL-97 06:45:00,EST,02-JUL-97 06:45:00,0,0,0,0,1997,7
8566,199707,14,1649,199707,14,1649,2069669,5616554,MICHIGAN,1997,Thunderstorm Wind,C,25,CALHOUN,GRR,14-JUL-97 16:49:00,EST,14-JUL-97 16:49:00,0,0,0,0,1997,7
8567,199707,14,1709,199707,14,1709,2069669,5616555,MICHIGAN,1997,Thunderstorm Wind,C,77,KALAMAZOO,GRR,14-JUL-97 17:09:00,EST,14-JUL-97 17:09:00,0,0,0,0,1997,7
8624,199707,17,220,199707,17,225,2067349,5610000,MICHIGAN,1997,Thunderstorm Wind,C,61,HOUGHTON,MQT,17-JUL-97 02:20:00,EST,17-JUL-97 02:25:00,0,0,0,0,1997,7
8625,199707,17,305,199707,17,305,2067349,5610001,MICHIGAN,1997,Thunderstorm Wind,C,13,BARAGA,MQT,17-JUL-97 03:05:00,EST,17-JUL-97 03:05:00,0,0,0,0,1997,7
8682,199707,2,1515,199707,2,1515,2069668,5617835,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,02-JUL-97 15:15:00,EST,02-JUL-97 15:15:00,0,0,0,0,1997,7
8683,199707,2,1500,199707,2,1500,2069668,5617836,MICHIGAN,1997,Thunderstorm Wind,C,25,CALHOUN,GRR,02-JUL-97 15:00:00,EST,02-JUL-97 15:00:00,0,0,0,0,1997,7
8689,199706,21,1608,199706,21,1608,2069095,5618413,MICHIGAN,1997,Thunderstorm Wind,C,27,CASS,GRR,21-JUN-97 16:08:00,EST,21-JUN-97 16:08:00,0,0,0,0,1997,6
8778,199706,21,1619,199706,21,1619,2069095,5618414,MICHIGAN,1997,Hail,C,45,EATON,GRR,21-JUN-97 16:19:00,EST,21-JUN-97 16:19:00,0,0,0,0,1997,6
8783,199706,20,1840,199706,20,1910,2069096,5618504,MICHIGAN,1997,Thunderstorm Wind,C,139,OTTAWA,GRR,20-JUN-97 18:40:00,EST,20-JUN-97 19:10:00,0,0,0,0,1997,6
8785,199706,20,1830,199706,21,1200,2069096,5618578,MICHIGAN,1997,Flash Flood,C,139,OTTAWA,GRR,20-JUN-97 18:30:00,EST,21-JUN-97 12:00:00,2,0,0,0,1997,6
8877,199707,6,1532,199707,6,1532,2069662,5617657,MICHIGAN,1997,Hail,C,59,HILLSDALE,GRR,06-JUL-97 15:32:00,EST,06-JUL-97 15:32:00,0,0,0,0,1997,7
8878,199707,6,1745,199707,6,1745,2069662,5617658,MICHIGAN,1997,Hail,C,65,INGHAM,GRR,06-JUL-97 17:45:00,EST,06-JUL-97 17:45:00,0,0,0,0,1997,7
8879,199707,6,1815,199707,6,1815,2069662,5617659,MICHIGAN,1997,Hail,C,65,INGHAM,GRR,06-JUL-97 18:15:00,EST,06-JUL-97 18:15:00,0,0,0,0,1997,7
8880,199707,8,1755,199707,8,1755,2069663,5617660,MICHIGAN,1997,Hail,C,75,JACKSON,GRR,08-JUL-97 17:55:00,EST,08-JUL-97 17:55:00,0,0,0,0,1997,7
