,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
12582,199606,10,1830,199606,10,1830,2039191,5561637,MICHIGAN,1996,Hail,C,139,OTTAWA,GRR,10-JUN-96 18:30:00,EST,10-JUN-96 18:30:00,0,0,0,0,1996,6
12704,199605,21,1100,199605,22,1500,2034316,5555429,MICHIGAN,1996,Flood,Z,54,TUSCOLA,DTX,21-MAY-96 11:00:00,EST,22-MAY-96 15:00:00,0,0,0,0,1996,5
12814,199605,9,2330,199605,10,530,2035596,5555341,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,09-MAY-96 23:30:00,EST,10-MAY-96 05:30:00,0,0,0,0,1996,5
13015,199605,10,30,199605,10,630,2035597,5555342,MICHIGAN,1996,Flash Flood,C,27,CASS,GRR,10-MAY-96 00:30:00,EST,10-MAY-96 06:30:00,0,0,0,0,1996,5
13016,199605,9,1530,199605,9,1600,2035598,5555343,MICHIGAN,1996,Flash Flood,C,59,HILLSDALE,GRR,09-MAY-96 15:30:00,EST,09-MAY-96 16:00:00,0,0,0,0,1996,5
13028,199605,21,300,199605,22,1900,2034314,5555427,MICHIGAN,1996,Flood,Z,61,GENESEE,DTX,21-MAY-96 03:00:00,EST,22-MAY-96 19:00:00,0,0,0,0,1996,5
13029,199605,21,900,199605,21,1500,2034315,5555428,MICHIGAN,1996,Flood,Z,60,SHIAWASSEE,DTX,21-MAY-96 09:00:00,EST,21-MAY-96 15:00:00,0,0,0,0,1996,5
13110,199605,11,300,199605,11,2300,2035599,5555344,MICHIGAN,1996,Flood,Z,77,BERRIEN,GRR,11-MAY-96 03:00:00,EST,11-MAY-96 23:00:00,0,0,0,0,1996,5
13111,199605,16,2015,199605,17,930,2035600,5555345,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,16-MAY-96 20:15:00,EST,17-MAY-96 09:30:00,0,0,0,0,1996,5
13330,199607,2,1740,199607,2,1740,2039419,5559540,MICHIGAN,1996,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,02-JUL-96 17:40:00,EST,02-JUL-96 17:40:00,0,0,0,0,1996,7
13331,199607,7,1444,199607,7,1444,2039420,5559541,MICHIGAN,1996,Hail,C,49,GENESEE,DTX,07-JUL-96 14:44:00,EST,07-JUL-96 14:44:00,0,0,0,0,1996,7
13396,199607,8,1950,199607,8,1950,2039428,5559700,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,08-JUL-96 19:50:00,EST,08-JUL-96 19:50:00,0,0,0,0,1996,7
13397,199607,8,1958,199607,8,1958,2039429,5559701,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,08-JUL-96 19:58:00,EST,08-JUL-96 19:58:00,0,0,0,0,1996,7
13398,199607,8,1420,199607,8,1420,2039430,5559702,MICHIGAN,1996,Thunderstorm Wind,C,49,GENESEE,DTX,08-JUL-96 14:20:00,EST,08-JUL-96 14:20:00,0,0,0,0,1996,7
13399,199607,8,2004,199607,8,2004,1012694,5559703,MICHIGAN,1996,Hail,C,99,MACOMB,DTX,08-JUL-96 20:04:00,EST,08-JUL-96 20:04:00,0,0,0,0,1996,7
13400,199607,8,2020,199607,8,2020,1012695,5559704,MICHIGAN,1996,Hail,C,63,HURON,DTX,08-JUL-96 20:20:00,EST,08-JUL-96 20:20:00,0,0,0,0,1996,7
13713,199605,20,1453,199605,20,1453,2034310,5555423,MICHIGAN,1996,Lightning,C,49,GENESEE,DTX,20-MAY-96 14:53:00,EST,20-MAY-96 14:53:00,1,0,0,0,1996,5
13714,199605,21,400,199605,21,2100,2034311,5555424,MICHIGAN,1996,Flood,Z,61,GENESEE,DTX,21-MAY-96 04:00:00,EST,21-MAY-96 21:00:00,0,0,0,0,1996,5
13715,199605,21,700,199605,23,1600,2034312,5555425,MICHIGAN,1996,Flood,Z,54,TUSCOLA,DTX,21-MAY-96 07:00:00,EST,23-MAY-96 16:00:00,0,0,0,0,1996,5
13716,199605,21,600,199605,24,1700,2034313,5555426,MICHIGAN,1996,Flood,Z,53,SAGINAW,DTX,21-MAY-96 06:00:00,EST,24-MAY-96 17:00:00,0,0,0,0,1996,5
13978,199604,12,1700,199604,13,1500,2054681,5578724,MICHIGAN,1996,Winter Storm,Z,13,DELTA,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
14073,199607,24,1705,199607,24,1705,2039448,5559724,MICHIGAN,1996,Thunderstorm Wind,C,115,MONROE,DTX,24-JUL-96 17:05:00,EST,24-JUL-96 17:05:00,0,0,0,0,1996,7
14074,199607,29,1800,199607,29,1800,2039449,5559725,MICHIGAN,1996,Lightning,C,125,OAKLAND,DTX,29-JUL-96 18:00:00,EST,29-JUL-96 18:00:00,0,0,1,0,1996,7
14075,199607,30,1915,199607,30,1915,2039450,5559726,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,30-JUL-96 19:15:00,EST,30-JUL-96 19:15:00,0,0,0,0,1996,7
14076,199607,30,1608,199607,30,1608,2039451,5559727,MICHIGAN,1996,Thunderstorm Wind,C,115,MONROE,DTX,30-JUL-96 16:08:00,EST,30-JUL-96 16:08:00,0,0,0,0,1996,7
14101,199604,29,1800,199604,30,2359,2054682,5578727,MICHIGAN,1996,Winter Storm,Z,2,ONTONAGON,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
14240,199605,20,1620,199605,20,1620,2034307,5555420,MICHIGAN,1996,Thunderstorm Wind,C,99,MACOMB,DTX,20-MAY-96 16:20:00,EST,20-MAY-96 16:20:00,0,0,0,0,1996,5
14241,199605,20,1641,199605,20,1641,2034308,5555421,MICHIGAN,1996,Thunderstorm Wind,C,147,ST. CLAIR,DTX,20-MAY-96 16:41:00,EST,20-MAY-96 16:41:00,0,0,0,0,1996,5
14363,199605,16,1500,199605,17,300,2035601,5555346,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,16-MAY-96 15:00:00,EST,17-MAY-96 03:00:00,0,0,0,0,1996,5
14364,199605,17,300,199605,17,1500,2035602,5555347,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,17-MAY-96 03:00:00,EST,17-MAY-96 15:00:00,0,0,0,0,1996,5
14365,199605,18,600,199605,18,1100,2035603,5555348,MICHIGAN,1996,Flood,Z,77,BERRIEN,GRR,18-MAY-96 06:00:00,EST,18-MAY-96 11:00:00,0,0,0,0,1996,5
14384,199605,20,1900,199605,21,600,2035606,5555351,MICHIGAN,1996,Flash Flood,C,81,KENT,GRR,20-MAY-96 19:00:00,EST,21-MAY-96 06:00:00,0,0,0,0,1996,5
14516,199607,24,1230,199607,24,1230,2039444,5559719,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,24-JUL-96 12:30:00,EST,24-JUL-96 12:30:00,0,0,0,0,1996,7
14517,199607,24,1245,199607,24,1245,2039445,5559720,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,24-JUL-96 12:45:00,EST,24-JUL-96 12:45:00,0,0,0,0,1996,7
14518,199607,24,1230,199607,24,1230,2039446,5559721,MICHIGAN,1996,Thunderstorm Wind,C,163,WAYNE,DTX,24-JUL-96 12:30:00,EST,24-JUL-96 12:30:00,0,0,0,0,1996,7
14519,199607,24,1625,199607,24,1625,2039447,5559722,MICHIGAN,1996,Hail,C,91,LENAWEE,DTX,24-JUL-96 16:25:00,EST,24-JUL-96 16:25:00,0,0,0,0,1996,7
14520,199607,24,1642,199607,24,1642,1012714,5559723,MICHIGAN,1996,Hail,C,115,MONROE,DTX,24-JUL-96 16:42:00,EST,24-JUL-96 16:42:00,0,0,0,0,1996,7
14673,199607,2,1703,199607,2,1703,2042591,5557355,MICHIGAN,1996,Hail,C,57,GRATIOT,GRR,02-JUL-96 17:03:00,EST,02-JUL-96 17:03:00,0,0,0,0,1996,7
14807,199604,12,1700,199604,13,1500,2054681,5578545,MICHIGAN,1996,Winter Storm,Z,2,ONTONAGON,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
14908,199604,29,1800,199604,30,2359,2054682,5578734,MICHIGAN,1996,Winter Storm,Z,11,DICKINSON,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
14925,199605,18,905,199605,18,905,2035586,5555331,MICHIGAN,1996,Hail,C,133,OSCEOLA,GRR,18-MAY-96 09:05:00,EST,18-MAY-96 09:05:00,0,0,0,0,1996,5
14926,199605,18,930,199605,18,930,2035587,5555332,MICHIGAN,1996,Hail,C,35,CLARE,GRR,18-MAY-96 09:30:00,EST,18-MAY-96 09:30:00,0,0,0,0,1996,5
14927,199605,18,1020,199605,18,1020,2035588,5555333,MICHIGAN,1996,Hail,C,35,CLARE,GRR,18-MAY-96 10:20:00,EST,18-MAY-96 10:20:00,0,0,0,0,1996,5
14950,199606,21,1000,199606,25,1100,2037876,5551687,MICHIGAN,1996,Flood,Z,53,SAGINAW,DTX,21-JUN-96 10:00:00,EST,25-JUN-96 11:00:00,0,0,0,0,1996,6
14951,199606,21,2115,199606,22,0,2037877,5551688,MICHIGAN,1996,Flash Flood,C,111,MIDLAND,DTX,21-JUN-96 21:15:00,EST,22-JUN-96 00:00:00,0,0,0,0,1996,6
14952,199606,21,2150,199606,21,2150,2037878,5551689,MICHIGAN,1996,Thunderstorm Wind,C,17,BAY,DTX,21-JUN-96 21:50:00,EST,21-JUN-96 21:50:00,0,0,0,0,1996,6
14953,199606,19,1100,199606,20,400,2037874,5551685,MICHIGAN,1996,Flood,Z,76,WAYNE,DTX,19-JUN-96 11:00:00,EST,20-JUN-96 04:00:00,0,0,0,0,1996,6
14954,199606,19,1900,199606,21,1000,2037875,5551686,MICHIGAN,1996,Flood,Z,82,LENAWEE,DTX,19-JUN-96 19:00:00,EST,21-JUN-96 10:00:00,0,0,0,0,1996,6
14955,199606,21,2200,199606,22,30,2037879,5551690,MICHIGAN,1996,Flash Flood,C,17,BAY,DTX,21-JUN-96 22:00:00,EST,22-JUN-96 00:30:00,0,0,1,0,1996,6
14956,199606,21,2202,199606,21,2203,2037880,5551691,MICHIGAN,1996,Tornado,C,145,SAGINAW,DTX,21-JUN-96 22:02:00,EST,21-JUN-96 22:03:00,0,0,0,0,1996,6
14957,199606,21,2200,199606,22,30,1010987,5551692,MICHIGAN,1996,Flash Flood,C,145,SAGINAW,DTX,21-JUN-96 22:00:00,EST,22-JUN-96 00:30:00,0,0,0,0,1996,6
14958,199606,21,2235,199606,21,2235,2037881,5551693,MICHIGAN,1996,Thunderstorm Wind,C,49,GENESEE,DTX,21-JUN-96 22:35:00,EST,21-JUN-96 22:35:00,0,0,0,0,1996,6
14959,199606,21,2240,199606,21,2240,2037882,5551694,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,21-JUN-96 22:40:00,EST,21-JUN-96 22:40:00,0,0,0,0,1996,6
14960,199606,21,2305,199606,21,2305,2037883,5551695,MICHIGAN,1996,Thunderstorm Wind,C,157,TUSCOLA,DTX,21-JUN-96 23:05:00,EST,21-JUN-96 23:05:00,0,0,0,0,1996,6
15075,199606,17,2330,199606,18,200,2039199,5561647,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,17-JUN-96 23:30:00,EST,18-JUN-96 02:00:00,0,0,0,0,1996,6
15089,199605,9,1555,199605,9,1556,2035580,5555325,MICHIGAN,1996,Hail,C,27,CASS,GRR,09-MAY-96 15:55:00,EST,09-MAY-96 15:56:00,0,0,0,0,1996,5
15090,199605,9,1605,199605,9,1606,2035581,5555326,MICHIGAN,1996,Hail,C,149,ST. JOSEPH,GRR,09-MAY-96 16:05:00,EST,09-MAY-96 16:06:00,0,0,0,0,1996,5
15091,199605,9,1615,199605,9,1615,2035582,5555327,MICHIGAN,1996,Hail,C,149,ST. JOSEPH,GRR,09-MAY-96 16:15:00,EST,09-MAY-96 16:15:00,0,0,0,0,1996,5
15092,199605,9,1615,199605,9,1615,2035583,5555328,MICHIGAN,1996,Hail,C,149,ST. JOSEPH,GRR,09-MAY-96 16:15:00,EST,09-MAY-96 16:15:00,0,0,0,0,1996,5
15093,199605,18,848,199605,18,848,2035584,5555329,MICHIGAN,1996,Hail,C,85,LAKE,GRR,18-MAY-96 08:48:00,EST,18-MAY-96 08:48:00,0,0,0,0,1996,5
15094,199605,18,850,199605,18,850,2035585,5555330,MICHIGAN,1996,Hail,C,85,LAKE,GRR,18-MAY-96 08:50:00,EST,18-MAY-96 08:50:00,0,0,0,0,1996,5
15187,199604,29,1800,199604,30,2359,2054682,5578728,MICHIGAN,1996,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
15201,199605,22,0,199605,22,800,2034317,5555430,MICHIGAN,1996,Flood,Z,53,SAGINAW,DTX,22-MAY-96 00:00:00,EST,22-MAY-96 08:00:00,0,0,0,0,1996,5
15202,199605,9,1535,199605,9,1535,2034318,5555431,MICHIGAN,1996,Hail,C,163,WAYNE,DTX,09-MAY-96 15:35:00,EST,09-MAY-96 15:35:00,0,0,0,0,1996,5
15386,199605,20,1610,199605,20,1610,2034304,5555417,MICHIGAN,1996,Thunderstorm Wind,C,93,LIVINGSTON,DTX,20-MAY-96 16:10:00,EST,20-MAY-96 16:10:00,0,0,0,0,1996,5
15387,199605,20,1615,199605,20,1615,2034305,5555418,MICHIGAN,1996,Thunderstorm Wind,C,99,MACOMB,DTX,20-MAY-96 16:15:00,EST,20-MAY-96 16:15:00,0,0,0,0,1996,5
15388,199605,20,1615,199605,20,1615,2034306,5555419,MICHIGAN,1996,Thunderstorm Wind,C,99,MACOMB,DTX,20-MAY-96 16:15:00,EST,20-MAY-96 16:15:00,0,0,0,0,1996,5
15404,199606,21,2315,199606,22,130,2037884,5551696,MICHIGAN,1996,Flash Flood,C,157,TUSCOLA,DTX,21-JUN-96 23:15:00,EST,22-JUN-96 01:30:00,0,0,0,0,1996,6
15405,199606,21,2330,199606,22,230,2037885,5551697,MICHIGAN,1996,Flash Flood,C,87,LAPEER,DTX,21-JUN-96 23:30:00,EST,22-JUN-96 02:30:00,0,0,0,0,1996,6
15456,199604,29,1800,199604,30,2359,2054682,5578726,MICHIGAN,1996,Winter Storm,Z,1,KEWEENAW,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
15479,199606,21,2350,199606,21,2350,2037886,5551698,MICHIGAN,1996,Tornado,C,147,ST. CLAIR,DTX,21-JUN-96 23:50:00,EST,21-JUN-96 23:50:00,0,0,0,0,1996,6
15480,199606,22,0,199606,22,0,2037887,5551699,MICHIGAN,1996,Thunderstorm Wind,C,49,GENESEE,DTX,22-JUN-96 00:00:00,EST,22-JUN-96 00:00:00,0,0,0,0,1996,6
15481,199606,22,0,199606,22,0,2037888,5551700,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,22-JUN-96 00:00:00,EST,22-JUN-96 00:00:00,0,0,0,0,1996,6
15482,199606,22,0,199606,22,0,2037889,5551701,MICHIGAN,1996,Tornado,C,147,ST. CLAIR,DTX,22-JUN-96 00:00:00,EST,22-JUN-96 00:00:00,0,0,0,0,1996,6
15583,199607,30,2200,199607,30,2200,2042603,5557368,MICHIGAN,1996,Lightning,C,35,CLARE,GRR,30-JUL-96 22:00:00,EST,30-JUL-96 22:00:00,0,0,0,0,1996,7
15584,199607,28,1700,199607,28,1701,2042604,5557369,MICHIGAN,1996,Tornado,C,133,OSCEOLA,GRR,28-JUL-96 17:00:00,EST,28-JUL-96 17:01:00,0,0,0,0,1996,7
15671,199605,20,1800,199605,21,600,2035605,5555350,MICHIGAN,1996,Flash Flood,C,139,OTTAWA,GRR,20-MAY-96 18:00:00,EST,21-MAY-96 06:00:00,1,0,0,0,1996,5
15703,199606,12,1115,199606,12,1115,2037863,5551674,MICHIGAN,1996,Tornado,C,125,OAKLAND,DTX,12-JUN-96 11:15:00,EST,12-JUN-96 11:15:00,0,0,0,0,1996,6
15704,199606,18,900,199606,19,1100,2037864,5551675,MICHIGAN,1996,Flood,Z,61,GENESEE,DTX,18-JUN-96 09:00:00,EST,19-JUN-96 11:00:00,0,0,0,0,1996,6
15719,199605,20,1700,199605,20,2300,2035607,5555352,MICHIGAN,1996,Flash Flood,C,117,MONTCALM,GRR,20-MAY-96 17:00:00,EST,20-MAY-96 23:00:00,0,0,0,0,1996,5
15821,199606,7,1715,199606,7,1715,1010968,5551673,MICHIGAN,1996,Tornado,C,49,GENESEE,DTX,07-JUN-96 17:15:00,EST,07-JUN-96 17:15:00,0,0,0,0,1996,6
16109,199606,18,100,199606,20,400,2037865,5551676,MICHIGAN,1996,Flood,Z,61,GENESEE,DTX,18-JUN-96 01:00:00,EST,20-JUN-96 04:00:00,0,0,0,0,1996,6
16110,199606,18,1100,199606,18,1800,2037866,5551677,MICHIGAN,1996,Flash Flood,C,125,OAKLAND,DTX,18-JUN-96 11:00:00,EST,18-JUN-96 18:00:00,0,0,1,0,1996,6
16111,199606,18,1600,199606,20,400,2037867,5551678,MICHIGAN,1996,Flood,Z,76,WAYNE,DTX,18-JUN-96 16:00:00,EST,20-JUN-96 04:00:00,0,0,0,0,1996,6
16112,199606,19,700,199606,20,1500,2037871,5551682,MICHIGAN,1996,Flood,Z,54,TUSCOLA,DTX,19-JUN-96 07:00:00,EST,20-JUN-96 15:00:00,0,0,0,0,1996,6
16130,199606,19,1000,199606,21,1000,2037872,5551683,MICHIGAN,1996,Flood,Z,82,LENAWEE,DTX,19-JUN-96 10:00:00,EST,21-JUN-96 10:00:00,0,0,0,0,1996,6
16377,199604,12,1700,199604,13,1500,2054681,5578549,MICHIGAN,1996,Winter Storm,Z,6,ALGER,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
16378,199604,20,1200,199604,27,1500,2054687,5578739,MICHIGAN,1996,Flood,Z,2,ONTONAGON,MQT,20-APR-96 12:00:00,EST,27-APR-96 15:00:00,0,0,0,0,1996,4
16379,199604,20,1100,199604,26,2200,2054688,5578740,MICHIGAN,1996,Flood,Z,14,SOUTHERN SCHOOLCRAFT,MQT,20-APR-96 11:00:00,EST,26-APR-96 22:00:00,0,0,0,0,1996,4
16414,199607,8,1655,199607,8,1655,2042818,5558337,MICHIGAN,1996,Hail,C,119,MONTMORENCY,APX,08-JUL-96 16:55:00,EST,08-JUL-96 16:55:00,0,0,0,0,1996,7
16415,199607,8,1655,199607,8,1655,2042819,5558338,MICHIGAN,1996,Thunderstorm Wind,C,119,MONTMORENCY,APX,08-JUL-96 16:55:00,EST,08-JUL-96 16:55:00,0,0,0,0,1996,7
16416,199607,8,1739,199607,8,1739,2042820,5558339,MICHIGAN,1996,Hail,C,7,ALPENA,APX,08-JUL-96 17:39:00,EST,08-JUL-96 17:39:00,0,0,0,0,1996,7
16417,199607,8,1735,199607,8,1735,2042821,5558340,MICHIGAN,1996,Thunderstorm Wind,C,7,ALPENA,APX,08-JUL-96 17:35:00,EST,08-JUL-96 17:35:00,0,0,0,0,1996,7
16418,199607,8,1655,199607,8,1655,2042822,5558341,MICHIGAN,1996,Hail,C,137,OTSEGO,APX,08-JUL-96 16:55:00,EST,08-JUL-96 16:55:00,0,0,0,0,1996,7
16733,199604,12,1700,199604,13,1500,2054681,5578725,MICHIGAN,1996,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
17782,199607,2,1710,199607,2,1715,1016126,5557356,MICHIGAN,1996,Hail,C,37,CLINTON,GRR,02-JUL-96 17:10:00,EST,02-JUL-96 17:15:00,0,0,0,0,1996,7
17783,199607,8,1245,199607,8,1250,2042592,5557357,MICHIGAN,1996,Thunderstorm Wind,C,73,ISABELLA,GRR,08-JUL-96 12:45:00,EST,08-JUL-96 12:50:00,0,0,0,0,1996,7
18107,199605,18,1025,199605,18,1025,2035589,5555334,MICHIGAN,1996,Hail,C,73,ISABELLA,GRR,18-MAY-96 10:25:00,EST,18-MAY-96 10:25:00,0,0,0,0,1996,5
18108,199605,19,215,199605,19,215,2035590,5555335,MICHIGAN,1996,Hail,C,105,MASON,GRR,19-MAY-96 02:15:00,EST,19-MAY-96 02:15:00,0,0,0,0,1996,5
18109,199605,19,250,199605,19,250,2035591,5555336,MICHIGAN,1996,Hail,C,133,OSCEOLA,GRR,19-MAY-96 02:50:00,EST,19-MAY-96 02:50:00,0,0,0,0,1996,5
18110,199605,19,330,199605,19,330,2035592,5555337,MICHIGAN,1996,Hail,C,35,CLARE,GRR,19-MAY-96 03:30:00,EST,19-MAY-96 03:30:00,0,0,0,0,1996,5
18180,199605,18,810,199605,18,815,2054690,5578742,MICHIGAN,1996,Hail,C,95,LUCE,MQT,18-MAY-96 08:10:00,EST,18-MAY-96 08:15:00,0,0,0,0,1996,5
18181,199605,19,100,199605,24,2300,2054691,5578743,MICHIGAN,1996,Flood,Z,5,MARQUETTE,MQT,19-MAY-96 01:00:00,EST,24-MAY-96 23:00:00,0,0,0,0,1996,5
18526,199604,12,1700,199604,13,1500,2054681,5578722,MICHIGAN,1996,Winter Storm,Z,11,DICKINSON,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
19068,199607,7,1559,199607,7,1559,2039423,5559695,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,07-JUL-96 15:59:00,EST,07-JUL-96 15:59:00,0,0,0,0,1996,7
19069,199607,7,1555,199607,7,1555,2039424,5559696,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,07-JUL-96 15:55:00,EST,07-JUL-96 15:55:00,0,0,0,0,1996,7
19070,199607,7,1600,199607,7,1600,2039425,5559697,MICHIGAN,1996,Hail,C,99,MACOMB,DTX,07-JUL-96 16:00:00,EST,07-JUL-96 16:00:00,0,0,0,0,1996,7
19554,199607,7,1610,199607,7,1620,2039426,5559698,MICHIGAN,1996,Thunderstorm Wind,C,99,MACOMB,DTX,07-JUL-96 16:10:00,EST,07-JUL-96 16:20:00,1,0,0,0,1996,7
19555,199607,8,1434,199607,8,1434,2039427,5559699,MICHIGAN,1996,Thunderstorm Wind,C,49,GENESEE,DTX,08-JUL-96 14:34:00,EST,08-JUL-96 14:34:00,0,0,0,0,1996,7
19637,199604,29,1800,199604,30,2359,2054682,5578729,MICHIGAN,1996,Winter Storm,Z,4,BARAGA,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
19770,199606,22,100,199606,22,300,2037893,5551883,MICHIGAN,1996,Flash Flood,C,147,ST. CLAIR,DTX,22-JUN-96 01:00:00,EST,22-JUN-96 03:00:00,0,0,0,0,1996,6
19771,199606,22,400,199606,24,900,2037894,5551884,MICHIGAN,1996,Flood,Z,54,TUSCOLA,DTX,22-JUN-96 04:00:00,EST,24-JUN-96 09:00:00,0,0,0,0,1996,6
19772,199606,23,1900,199606,26,2100,2037895,5551885,MICHIGAN,1996,Flood,Z,61,GENESEE,DTX,23-JUN-96 19:00:00,EST,26-JUN-96 21:00:00,0,0,0,0,1996,6
19773,199606,21,2350,199606,21,2350,2037896,5551886,MICHIGAN,1996,Tornado,C,87,LAPEER,DTX,21-JUN-96 23:50:00,EST,21-JUN-96 23:50:00,0,0,0,0,1996,6
20271,199606,18,2200,199606,19,2200,2037869,5551680,MICHIGAN,1996,Flood,Z,70,MACOMB,DTX,18-JUN-96 22:00:00,EST,19-JUN-96 22:00:00,0,0,0,0,1996,6
20272,199606,19,900,199606,20,2200,2037870,5551681,MICHIGAN,1996,Flood,Z,47,MIDLAND,DTX,19-JUN-96 09:00:00,EST,20-JUN-96 22:00:00,0,0,0,0,1996,6
20288,199606,19,0,199606,25,1300,2037868,5551679,MICHIGAN,1996,Flood,Z,53,SAGINAW,DTX,19-JUN-96 00:00:00,EST,25-JUN-96 13:00:00,0,0,0,0,1996,6
20335,199606,18,500,199606,19,1100,2055726,5577340,MICHIGAN,1996,Flood,Z,41,GLADWIN,APX,18-JUN-96 05:00:00,EST,19-JUN-96 11:00:00,0,0,0,0,1996,6
20501,199606,9,2230,199606,10,300,2039192,5561638,MICHIGAN,1996,Flash Flood,C,27,CASS,GRR,09-JUN-96 22:30:00,EST,10-JUN-96 03:00:00,0,0,0,0,1996,6
20703,199605,20,1505,199605,20,1505,2035593,5555338,MICHIGAN,1996,Thunderstorm Wind,C,25,CALHOUN,GRR,20-MAY-96 15:05:00,EST,20-MAY-96 15:05:00,0,0,0,0,1996,5
20704,199605,9,1600,199605,9,2000,2035594,5555339,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,09-MAY-96 16:00:00,EST,09-MAY-96 20:00:00,0,0,0,0,1996,5
20705,199605,9,1630,199605,9,2000,2035595,5555340,MICHIGAN,1996,Flash Flood,C,27,CASS,GRR,09-MAY-96 16:30:00,EST,09-MAY-96 20:00:00,0,0,0,0,1996,5
20750,199606,19,800,199606,20,2200,2037873,5551684,MICHIGAN,1996,Flood,Z,82,LENAWEE,DTX,19-JUN-96 08:00:00,EST,20-JUN-96 22:00:00,0,0,0,0,1996,6
20862,199605,18,1035,199605,18,1035,2034297,5555241,MICHIGAN,1996,Hail,C,111,MIDLAND,DTX,18-MAY-96 10:35:00,EST,18-MAY-96 10:35:00,0,0,0,0,1996,5
20863,199605,19,540,199605,19,545,2034298,5555242,MICHIGAN,1996,Hail,C,63,HURON,DTX,19-MAY-96 05:40:00,EST,19-MAY-96 05:45:00,0,0,0,0,1996,5
20864,199605,20,1545,199605,20,1545,2034299,5555243,MICHIGAN,1996,Thunderstorm Wind,C,93,LIVINGSTON,DTX,20-MAY-96 15:45:00,EST,20-MAY-96 15:45:00,0,0,0,0,1996,5
20865,199605,20,1551,199605,20,1551,2034300,5555244,MICHIGAN,1996,Thunderstorm Wind,C,161,WASHTENAW,DTX,20-MAY-96 15:51:00,EST,20-MAY-96 15:51:00,0,0,0,0,1996,5
20866,199605,20,1600,199605,20,1600,2034301,5555245,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,20-MAY-96 16:00:00,EST,20-MAY-96 16:00:00,0,0,0,0,1996,5
20867,199605,20,1600,199605,20,1600,2034302,5555246,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,20-MAY-96 16:00:00,EST,20-MAY-96 16:00:00,0,0,0,0,1996,5
20868,199605,20,1605,199605,20,1605,2034303,5555247,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,20-MAY-96 16:05:00,EST,20-MAY-96 16:05:00,0,0,0,0,1996,5
21009,199606,9,2100,199606,10,300,2039193,5561639,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,09-JUN-96 21:00:00,EST,10-JUN-96 03:00:00,0,0,0,0,1996,6
21010,199606,12,1830,199606,12,2200,2039194,5561640,MICHIGAN,1996,Flash Flood,C,73,ISABELLA,GRR,12-JUN-96 18:30:00,EST,12-JUN-96 22:00:00,0,0,0,0,1996,6
21011,199606,12,1745,199606,12,1748,1012440,5561641,MICHIGAN,1996,Hail,C,73,ISABELLA,GRR,12-JUN-96 17:45:00,EST,12-JUN-96 17:48:00,0,0,0,0,1996,6
21012,199606,12,1430,199606,12,1730,1012441,5561642,MICHIGAN,1996,Flash Flood,C,81,KENT,GRR,12-JUN-96 14:30:00,EST,12-JUN-96 17:30:00,0,0,0,0,1996,6
