,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
31533,200005,9,1825,200005,9,1825,1095063,5144045,MICHIGAN,2000,Thunderstorm Wind,C,25,CALHOUN,GRR,09-MAY-00 18:25:00,EST,09-MAY-00 18:25:00,0,0,0,0,LAW ENFORCEMENT,2000,5
31534,200005,9,1825,200005,9,1825,1095063,5144046,MICHIGAN,2000,Thunderstorm Wind,C,25,CALHOUN,GRR,09-MAY-00 18:25:00,EST,09-MAY-00 18:25:00,0,0,0,0,LAW ENFORCEMENT,2000,5
31546,200005,11,1702,200005,11,1702,1094971,5144524,MICHIGAN,2000,Hail,C,163,WAYNE,DTX,11-MAY-00 17:02:00,EST,11-MAY-00 17:02:00,0,0,0,0,BROADCAST MEDIA,2000,5
31557,200005,12,1723,200005,12,1725,1094972,5144848,MICHIGAN,2000,Hail,C,63,HURON,DTX,12-MAY-00 17:23:00,EST,12-MAY-00 17:25:00,0,0,0,0,FIRE DEPT/RESCUE SQUAD,2000,5
31573,200005,12,2041,200005,12,2041,1094972,5144850,MICHIGAN,2000,Thunderstorm Wind,C,93,LIVINGSTON,DTX,12-MAY-00 20:41:00,EST,12-MAY-00 20:41:00,0,0,0,0,TRAINED SPOTTER,2000,5
31574,200005,12,1323,200005,12,1323,1094838,5145433,MICHIGAN,2000,Thunderstorm Wind,C,101,MANISTEE,APX,12-MAY-00 13:23:00,EST,12-MAY-00 13:23:00,0,0,0,0,TRAINED SPOTTER,2000,5
31575,200005,12,1405,200005,12,1405,1094838,5145434,MICHIGAN,2000,Hail,C,165,WEXFORD,APX,12-MAY-00 14:05:00,EST,12-MAY-00 14:05:00,0,0,0,0,AMATEUR RADIO,2000,5
31603,200005,19,1330,200005,19,1330,1094975,5144972,MICHIGAN,2000,Lightning,C,125,OAKLAND,DTX,19-MAY-00 13:30:00,EST,19-MAY-00 13:30:00,0,0,0,0,NEWSPAPER,2000,5
31615,200005,18,1517,200005,18,1517,1095066,5144135,MICHIGAN,2000,Hail,C,5,ALLEGAN,GRR,18-MAY-00 15:17:00,EST,18-MAY-00 15:17:00,0,0,0,0,LAW ENFORCEMENT,2000,5
31654,200005,11,1655,200005,11,1655,1094971,5144525,MICHIGAN,2000,Lightning,C,163,WAYNE,DTX,11-MAY-00 16:55:00,EST,11-MAY-00 16:55:00,3,0,0,0,NEWSPAPER,2000,5
31655,200005,11,1757,200005,11,1757,1094971,5144526,MICHIGAN,2000,Lightning,C,163,WAYNE,DTX,11-MAY-00 17:57:00,EST,11-MAY-00 17:57:00,1,0,0,0,NEWSPAPER,2000,5
31656,200005,12,1850,200005,12,1850,1094972,5144849,MICHIGAN,2000,Tornado,C,63,HURON,DTX,12-MAY-00 18:50:00,EST,12-MAY-00 18:50:00,0,0,0,0,NWS STORM SURVEY,2000,5
31671,200005,12,2110,200005,12,2110,1094972,5144851,MICHIGAN,2000,Thunderstorm Wind,C,93,LIVINGSTON,DTX,12-MAY-00 21:10:00,EST,12-MAY-00 21:10:00,0,0,0,0,TRAINED SPOTTER,2000,5
31675,200005,8,2207,200005,8,2210,1095062,5145413,MICHIGAN,2000,Thunderstorm Wind,C,121,MUSKEGON,GRR,08-MAY-00 22:07:00,EST,08-MAY-00 22:10:00,0,0,0,0,NWS STORM SURVEY,2000,5
31676,200005,9,110,200005,9,120,1095062,5145414,MICHIGAN,2000,Hail,C,15,BARRY,GRR,09-MAY-00 01:10:00,EST,09-MAY-00 01:20:00,0,0,0,0,NWS STORM SURVEY,2000,5
31677,200005,9,133,200005,9,143,1095062,5145415,MICHIGAN,2000,Hail,C,45,EATON,GRR,09-MAY-00 01:33:00,EST,09-MAY-00 01:43:00,0,0,0,0,LAW ENFORCEMENT,2000,5
31682,200005,18,900,200005,18,900,1094973,5144870,MICHIGAN,2000,Lightning,C,161,WASHTENAW,DTX,18-MAY-00 09:00:00,EST,18-MAY-00 09:00:00,0,0,0,0,NEWSPAPER,2000,5
31694,200005,18,700,200005,20,1000,1095067,5144346,MICHIGAN,2000,Flash Flood,C,121,MUSKEGON,GRR,18-MAY-00 07:00:00,EST,20-MAY-00 10:00:00,0,0,0,0,NWS STORM SURVEY,2000,5
31708,200006,14,1407,200006,14,1407,1094957,5144413,MICHIGAN,2000,Hail,C,21,BERRIEN,IWX,14-JUN-00 14:07:00,EST,14-JUN-00 14:07:00,0,0,0,0,TRAINED SPOTTER,2000,6
31709,200006,14,1710,200006,14,1710,1094957,5144414,MICHIGAN,2000,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,14-JUN-00 17:10:00,EST,14-JUN-00 17:10:00,0,0,0,0,LAW ENFORCEMENT,2000,6
31754,200005,18,1000,200005,18,1000,1094973,5144871,MICHIGAN,2000,Lightning,C,163,WAYNE,DTX,18-MAY-00 10:00:00,EST,18-MAY-00 10:00:00,9,0,0,0,EMERGENCY MANAGER,2000,5
31769,200008,9,1420,200008,9,1420,1101912,5172120,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,09-AUG-00 14:20:00,EST,09-AUG-00 14:20:00,0,0,0,0,GENERAL PUBLIC,2000,8
31773,200008,9,1309,200008,9,1309,1101696,5171929,MICHIGAN,2000,Hail,C,1,ALCONA,APX,09-AUG-00 13:09:00,EST,09-AUG-00 13:09:00,0,0,0,0,TRAINED SPOTTER,2000,8
31774,200008,9,1325,200008,9,1335,1101696,5171930,MICHIGAN,2000,Hail,C,69,IOSCO,APX,09-AUG-00 13:25:00,EST,09-AUG-00 13:35:00,0,0,0,0,TRAINED SPOTTER,2000,8
31775,200008,9,1330,200008,9,1330,1101696,5171931,MICHIGAN,2000,Hail,C,69,IOSCO,APX,09-AUG-00 13:30:00,EST,09-AUG-00 13:30:00,0,0,0,0,TRAINED SPOTTER,2000,8
31776,200008,26,140,200008,26,140,1101697,5171932,MICHIGAN,2000,Hail,C,33,CHIPPEWA,APX,26-AUG-00 01:40:00,EST,26-AUG-00 01:40:00,0,0,0,0,TRAINED SPOTTER,2000,8
31777,200008,26,1535,200008,26,1535,1101697,5171933,MICHIGAN,2000,Hail,C,137,OTSEGO,APX,26-AUG-00 15:35:00,EST,26-AUG-00 15:35:00,0,0,0,0,FIRE DEPT/RESCUE SQUAD,2000,8
31792,200005,9,1719,200005,9,1722,1095063,5144041,MICHIGAN,2000,Hail,C,77,KALAMAZOO,GRR,09-MAY-00 17:19:00,EST,09-MAY-00 17:22:00,0,0,0,0,NWS STORM SURVEY,2000,5
32221,200008,22,1835,200008,22,1835,1100877,5155772,MICHIGAN,2000,Thunderstorm Wind,C,121,MUSKEGON,GRR,22-AUG-00 18:35:00,EST,22-AUG-00 18:35:00,0,0,0,0,NWS STORM SURVEY,2000,8
32302,200010,7,100,200010,8,2300,1103900,5157603,MICHIGAN,2000,Heavy Snow,Z,47,MIDLAND,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32402,200010,7,100,200010,8,2300,1103900,5157604,MICHIGAN,2000,Heavy Snow,Z,48,BAY,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32403,200010,7,100,200010,8,2300,1103900,5157605,MICHIGAN,2000,Heavy Snow,Z,53,SAGINAW,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32404,200010,7,100,200010,8,2300,1103900,5157606,MICHIGAN,2000,Heavy Snow,Z,49,HURON,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32630,200008,2,425,200008,2,425,1100874,5155700,MICHIGAN,2000,Thunderstorm Wind,C,57,GRATIOT,GRR,02-AUG-00 04:25:00,EST,02-AUG-00 04:25:00,0,0,0,0,NWS STORM SURVEY,2000,8
32828,200010,7,100,200010,8,2300,1103900,5157886,MICHIGAN,2000,Heavy Snow,Z,54,TUSCOLA,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32829,200010,7,100,200010,8,2300,1103900,5157887,MICHIGAN,2000,Heavy Snow,Z,55,SANILAC,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32830,200010,7,100,200010,8,2300,1103900,5157888,MICHIGAN,2000,Heavy Snow,Z,60,SHIAWASSEE,DTX,07-OCT-00 01:00:00,EST,08-OCT-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
32884,200008,2,1439,200008,2,1439,1100874,5155701,MICHIGAN,2000,Thunderstorm Wind,C,73,ISABELLA,GRR,02-AUG-00 14:39:00,EST,02-AUG-00 14:39:00,0,0,0,0,NWS STORM SURVEY,2000,8
32931,200008,6,1927,200008,6,1927,1100875,5155707,MICHIGAN,2000,Thunderstorm Wind,C,5,ALLEGAN,GRR,06-AUG-00 19:27:00,EST,06-AUG-00 19:27:00,0,0,0,0,LAW ENFORCEMENT,2000,8
32932,200008,6,1930,200008,6,1940,1100875,5155708,MICHIGAN,2000,Thunderstorm Wind,C,77,KALAMAZOO,GRR,06-AUG-00 19:30:00,EST,06-AUG-00 19:40:00,0,0,0,0,LAW ENFORCEMENT,2000,8
32939,200008,22,1852,200008,22,1852,1100877,5155774,MICHIGAN,2000,Thunderstorm Wind,C,123,NEWAYGO,GRR,22-AUG-00 18:52:00,EST,22-AUG-00 18:52:00,0,0,0,0,LAW ENFORCEMENT,2000,8
32955,200008,6,1920,200008,6,1924,1100875,5155706,MICHIGAN,2000,Thunderstorm Wind,C,159,VAN BUREN,GRR,06-AUG-00 19:20:00,EST,06-AUG-00 19:24:00,0,0,0,0,LAW ENFORCEMENT,2000,8
32963,200008,6,1904,200008,6,1904,1100875,5155705,MICHIGAN,2000,Thunderstorm Wind,C,159,VAN BUREN,GRR,06-AUG-00 19:04:00,EST,06-AUG-00 19:04:00,0,0,0,0,LAW ENFORCEMENT,2000,8
33262,200008,9,500,200008,9,500,1100876,5155771,MICHIGAN,2000,Hail,C,73,ISABELLA,GRR,09-AUG-00 05:00:00,EST,09-AUG-00 05:00:00,0,0,0,0,NWS STORM SURVEY,2000,8
33353,200008,6,1950,200008,6,1950,1100875,5155709,MICHIGAN,2000,Thunderstorm Wind,C,15,BARRY,GRR,06-AUG-00 19:50:00,EST,06-AUG-00 19:50:00,0,0,0,0,LAW ENFORCEMENT,2000,8
33396,200008,9,455,200008,9,455,1100876,5155770,MICHIGAN,2000,Hail,C,35,CLARE,GRR,09-AUG-00 04:55:00,EST,09-AUG-00 04:55:00,0,0,0,0,NWS STORM SURVEY,2000,8
33469,200008,6,2007,200008,6,2010,1100875,5155710,MICHIGAN,2000,Thunderstorm Wind,C,25,CALHOUN,GRR,06-AUG-00 20:07:00,EST,06-AUG-00 20:10:00,0,0,0,0,LAW ENFORCEMENT,2000,8
33470,200008,9,430,200008,9,430,1100876,5155711,MICHIGAN,2000,Hail,C,85,LAKE,GRR,09-AUG-00 04:30:00,EST,09-AUG-00 04:30:00,0,0,0,0,NWS STORM SURVEY,2000,8
33491,200008,2,415,200008,2,415,1100874,5155699,MICHIGAN,2000,Thunderstorm Wind,C,117,MONTCALM,GRR,02-AUG-00 04:15:00,EST,02-AUG-00 04:15:00,0,0,0,0,NWS STORM SURVEY,2000,8
33492,200008,22,1900,200008,22,1900,1100877,5155775,MICHIGAN,2000,Thunderstorm Wind,C,121,MUSKEGON,GRR,22-AUG-00 19:00:00,EST,22-AUG-00 19:00:00,0,0,0,0,TRAINED SPOTTER,2000,8
33511,200008,2,1830,200008,2,1830,1100874,5155703,MICHIGAN,2000,Hail,C,65,INGHAM,GRR,02-AUG-00 18:30:00,EST,02-AUG-00 18:30:00,0,0,0,0,NWS STORM SURVEY,2000,8
33512,200008,2,1915,200008,2,1915,1100874,5155704,MICHIGAN,2000,Hail,C,75,JACKSON,GRR,02-AUG-00 19:15:00,EST,02-AUG-00 19:15:00,0,0,0,0,NWS STORM SURVEY,2000,8
33616,200008,22,1845,200008,22,1845,1100877,5155773,MICHIGAN,2000,Thunderstorm Wind,C,139,OTTAWA,GRR,22-AUG-00 18:45:00,EST,22-AUG-00 18:45:00,0,0,0,0,NWS STORM SURVEY,2000,8
33904,200012,5,100,200012,5,1000,1105736,5177502,MICHIGAN,2000,Heavy Snow,Z,68,LIVINGSTON,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
33983,200007,3,1600,200007,3,2000,1099471,5175812,MICHIGAN,2000,Flood,Z,76,WAYNE,DTX,03-JUL-00 16:00:00,EST,03-JUL-00 20:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,7
33984,200007,9,700,200007,9,700,1099472,5175813,MICHIGAN,2000,Lightning,C,63,HURON,DTX,09-JUL-00 07:00:00,EST,09-JUL-00 07:00:00,0,0,0,0,NEWSPAPER,2000,7
33987,200007,1,0,200007,8,1800,1099470,5175811,MICHIGAN,2000,Flood,Z,68,LIVINGSTON,DTX,01-JUL-00 00:00:00,EST,08-JUL-00 18:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,7
33988,200007,2,1837,200007,2,1837,1099473,5175814,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,02-JUL-00 18:37:00,EST,02-JUL-00 18:37:00,0,0,0,0,TRAINED SPOTTER,2000,7
34017,200011,20,400,200011,21,1800,1104879,5159634,MICHIGAN,2000,Heavy Snow,Z,5,MARQUETTE,MQT,20-NOV-00 04:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
34075,200007,14,1234,200007,14,1234,1099476,5175818,MICHIGAN,2000,Hail,C,87,LAPEER,DTX,14-JUL-00 12:34:00,EST,14-JUL-00 12:34:00,0,0,0,0,GENERAL PUBLIC,2000,7
34121,200011,19,2200,200011,22,1400,1104879,5159635,MICHIGAN,2000,Heavy Snow,Z,6,ALGER,MQT,19-NOV-00 22:00:00,EST,22-NOV-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
34183,200012,5,100,200012,5,1000,1105736,5177507,MICHIGAN,2000,Heavy Snow,Z,82,LENAWEE,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34265,200012,21,1800,200012,29,1200,1105742,5178295,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,82,LENAWEE,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34266,200012,21,1800,200012,29,1200,1105742,5178296,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,83,MONROE,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34267,200012,30,400,200012,30,2200,1105743,5178297,MICHIGAN,2000,Heavy Snow,Z,49,HURON,DTX,30-DEC-00 04:00:00,EST,30-DEC-00 22:00:00,0,0,0,0,UNKNOWN,2000,2
34348,200007,13,2015,200007,13,2015,1099474,5175815,MICHIGAN,2000,Hail,C,157,TUSCOLA,DTX,13-JUL-00 20:15:00,EST,13-JUL-00 20:15:00,0,0,0,0,GENERAL PUBLIC,2000,7
34349,200007,13,2050,200007,13,2050,1099474,5175816,MICHIGAN,2000,Hail,C,157,TUSCOLA,DTX,13-JUL-00 20:50:00,EST,13-JUL-00 20:50:00,0,0,0,0,TRAINED SPOTTER,2000,7
34350,200007,10,1300,200007,10,2100,1099475,5175817,MICHIGAN,2000,Flood,Z,75,WASHTENAW,DTX,10-JUL-00 13:00:00,EST,10-JUL-00 21:00:00,0,0,0,0,NEWSPAPER,2000,7
34473,200011,13,1900,200011,14,1900,1104878,5159918,MICHIGAN,2000,Heavy Snow,Z,3,HOUGHTON,MQT,13-NOV-00 19:00:00,EST,14-NOV-00 19:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
34564,200011,13,1800,200011,14,1800,1104878,5159916,MICHIGAN,2000,Heavy Snow,Z,9,GOGEBIC,MQT,13-NOV-00 18:00:00,EST,14-NOV-00 18:00:00,0,0,0,0,LAW ENFORCEMENT,2000,1
34565,200011,13,1900,200011,14,1900,1104878,5159917,MICHIGAN,2000,Heavy Snow,Z,2,ONTONAGON,MQT,13-NOV-00 19:00:00,EST,14-NOV-00 19:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
34669,200012,13,1400,200012,14,330,1105739,5177534,MICHIGAN,2000,Heavy Snow,Z,83,MONROE,DTX,13-DEC-00 14:00:00,EST,14-DEC-00 03:30:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34670,200012,13,1500,200012,14,330,1105739,5177535,MICHIGAN,2000,Heavy Snow,Z,75,WASHTENAW,DTX,13-DEC-00 15:00:00,EST,14-DEC-00 03:30:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34671,200012,13,1500,200012,14,330,1105739,5177536,MICHIGAN,2000,Heavy Snow,Z,76,WAYNE,DTX,13-DEC-00 15:00:00,EST,14-DEC-00 03:30:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34730,200012,21,1800,200012,29,1200,1105742,5178149,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,61,GENESEE,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34731,200012,21,1800,200012,29,1200,1105742,5178150,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,62,LAPEER,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
34918,200011,20,400,200011,21,1800,1104879,5159633,MICHIGAN,2000,Heavy Snow,Z,4,BARAGA,MQT,20-NOV-00 04:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
35003,200011,19,2000,200011,21,1600,1104879,5159632,MICHIGAN,2000,Heavy Snow,Z,1,KEWEENAW,MQT,19-NOV-00 20:00:00,EST,21-NOV-00 16:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
35557,200011,19,1600,200011,21,1600,1104879,5159919,MICHIGAN,2000,Heavy Snow,Z,9,GOGEBIC,MQT,19-NOV-00 16:00:00,EST,21-NOV-00 16:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
36628,200011,19,1800,200011,21,2000,1104879,5159631,MICHIGAN,2000,Heavy Snow,Z,2,ONTONAGON,MQT,19-NOV-00 18:00:00,EST,21-NOV-00 20:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
36991,200007,14,1245,200007,14,1245,1099476,5175821,MICHIGAN,2000,Hail,C,49,GENESEE,DTX,14-JUL-00 12:45:00,EST,14-JUL-00 12:45:00,0,0,0,0,GENERAL PUBLIC,2000,7
37684,200007,14,1335,200007,14,1335,1099476,5175822,MICHIGAN,2000,Thunderstorm Wind,C,49,GENESEE,DTX,14-JUL-00 13:35:00,EST,14-JUL-00 13:35:00,0,0,0,0,TRAINED SPOTTER,2000,7
37853,200008,2,1825,200008,2,1825,1100874,5155702,MICHIGAN,2000,Hail,C,45,EATON,GRR,02-AUG-00 18:25:00,EST,02-AUG-00 18:25:00,0,0,0,0,LAW ENFORCEMENT,2000,8
38966,200007,27,1430,200007,27,1630,1099477,5163556,MICHIGAN,2000,Flash Flood,C,99,MACOMB,DTX,27-JUL-00 14:30:00,EST,27-JUL-00 16:30:00,0,0,0,0,TRAINED SPOTTER,2000,7
38967,200007,27,1605,200007,27,1605,1099477,5163557,MICHIGAN,2000,Hail,C,151,SANILAC,DTX,27-JUL-00 16:05:00,EST,27-JUL-00 16:05:00,0,0,0,0,GENERAL PUBLIC,2000,7
39009,200007,14,1300,200007,14,1300,1099476,5163469,MICHIGAN,2000,Thunderstorm Wind,C,145,SAGINAW,DTX,14-JUL-00 13:00:00,EST,14-JUL-00 13:00:00,0,0,0,0,TRAINED SPOTTER,2000,7
39061,200012,11,800,200012,12,1400,1104430,5161940,MICHIGAN,2000,Heavy Snow,Z,80,BRANCH,IWX,11-DEC-00 08:00:00,EST,12-DEC-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
39062,200012,11,800,200012,12,1400,1104430,5161941,MICHIGAN,2000,Heavy Snow,Z,78,CASS,IWX,11-DEC-00 08:00:00,EST,12-DEC-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
39364,200009,11,1839,200009,11,1839,1103583,5162210,MICHIGAN,2000,Hail,C,71,IRON,MQT,11-SEP-00 18:39:00,EST,11-SEP-00 18:39:00,0,0,0,0,TRAINED SPOTTER,2000,9
39365,200009,11,1945,200009,11,1945,1103583,5162211,MICHIGAN,2000,Thunderstorm Wind,C,109,MENOMINEE,MQT,11-SEP-00 19:45:00,EST,11-SEP-00 19:45:00,0,0,0,0,LAW ENFORCEMENT,2000,9
39424,200011,19,1800,200011,21,700,1104904,5165465,MICHIGAN,2000,Winter Storm,Z,37,MASON,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39425,200011,19,1800,200011,21,700,1104904,5165466,MICHIGAN,2000,Winter Storm,Z,43,OCEANA,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39428,200007,14,1500,200007,14,1500,1099476,5163476,MICHIGAN,2000,Hail,C,91,LENAWEE,DTX,14-JUL-00 15:00:00,EST,14-JUL-00 15:00:00,0,0,0,0,GENERAL PUBLIC,2000,7
39433,200009,11,1955,200009,11,1955,1103583,5162212,MICHIGAN,2000,Thunderstorm Wind,C,41,DELTA,MQT,11-SEP-00 19:55:00,EST,11-SEP-00 19:55:00,0,0,0,0,TRAINED SPOTTER,2000,9
39434,200009,11,1935,200009,11,1935,1103583,5162213,MICHIGAN,2000,Thunderstorm Wind,C,43,DICKINSON,MQT,11-SEP-00 19:35:00,EST,11-SEP-00 19:35:00,0,0,0,0,NEWSPAPER,2000,9
39435,200009,11,1845,200009,11,1845,1103583,5162214,MICHIGAN,2000,Thunderstorm Wind,C,71,IRON,MQT,11-SEP-00 18:45:00,EST,11-SEP-00 18:45:00,0,0,0,0,NEWSPAPER,2000,9
39533,200007,14,1707,200007,14,1707,1099476,5163459,MICHIGAN,2000,Hail,C,49,GENESEE,DTX,14-JUL-00 17:07:00,EST,14-JUL-00 17:07:00,0,0,0,0,TRAINED SPOTTER,2000,7
39621,200007,14,1540,200007,14,1540,1099476,5163475,MICHIGAN,2000,Thunderstorm Wind,C,157,TUSCOLA,DTX,14-JUL-00 15:40:00,EST,14-JUL-00 15:40:00,0,0,0,0,LAW ENFORCEMENT,2000,7
39646,200011,19,1800,200011,21,700,1104904,5165456,MICHIGAN,2000,Winter Storm,Z,64,ALLEGAN,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39647,200011,19,1800,200011,21,700,1104904,5165457,MICHIGAN,2000,Winter Storm,Z,72,KALAMAZOO,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39648,200011,19,1800,200011,21,700,1104904,5165458,MICHIGAN,2000,Winter Storm,Z,56,OTTAWA,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39649,200011,19,1800,200011,21,700,1104904,5165459,MICHIGAN,2000,Winter Storm,Z,50,MUSKEGON,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39650,200011,19,1800,200011,21,700,1104904,5165460,MICHIGAN,2000,Winter Storm,Z,71,VAN BUREN,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39651,200011,19,1800,200011,21,700,1104904,5165461,MICHIGAN,2000,Winter Storm,Z,57,KENT,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39652,200011,19,1800,200011,21,700,1104904,5165462,MICHIGAN,2000,Winter Storm,Z,64,ALLEGAN,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39653,200011,19,1800,200011,21,700,1104904,5165463,MICHIGAN,2000,Winter Storm,Z,65,BARRY,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39654,200011,19,1800,200011,21,700,1104904,5165464,MICHIGAN,2000,Winter Storm,Z,73,CALHOUN,GRR,19-NOV-00 18:00:00,EST,21-NOV-00 07:00:00,0,0,0,0,NWS STORM SURVEY,2000,1
39867,200007,27,1605,200007,27,1605,1099477,5163558,MICHIGAN,2000,Thunderstorm Wind,C,151,SANILAC,DTX,27-JUL-00 16:05:00,EST,27-JUL-00 16:05:00,0,0,0,0,GENERAL PUBLIC,2000,7
39868,200007,27,1430,200007,27,1430,1099477,5163559,MICHIGAN,2000,Thunderstorm Wind,C,99,MACOMB,DTX,27-JUL-00 14:30:00,EST,27-JUL-00 14:30:00,0,0,0,0,TRAINED SPOTTER,2000,7
39916,200007,14,1515,200007,14,1515,1099476,5163478,MICHIGAN,2000,Hail,C,93,LIVINGSTON,DTX,14-JUL-00 15:15:00,EST,14-JUL-00 15:15:00,0,0,0,0,TRAINED SPOTTER,2000,7
40108,200007,14,1305,200007,14,1305,1099476,5163465,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,14-JUL-00 13:05:00,EST,14-JUL-00 13:05:00,0,0,0,0,GENERAL PUBLIC,2000,7
40368,200010,20,1230,200010,22,1700,1103761,5162350,MICHIGAN,2000,Wildfire,C,131,ONTONAGON,MQT,20-OCT-00 12:30:00,EST,22-OCT-00 17:00:00,0,0,0,0,PARK/FOREST SERVICE,2000,0
40376,200010,6,500,200010,7,1600,1103762,5162351,MICHIGAN,2000,Heavy Snow,Z,9,GOGEBIC,MQT,06-OCT-00 05:00:00,EST,07-OCT-00 16:00:00,0,0,0,0,TRAINED SPOTTER,2000,0
40377,200010,6,700,200010,7,1600,1103762,5162352,MICHIGAN,2000,Heavy Snow,Z,5,MARQUETTE,MQT,06-OCT-00 07:00:00,EST,07-OCT-00 16:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,0
40392,200007,14,1343,200007,14,1343,1099476,5163462,MICHIGAN,2000,Hail,C,147,ST. CLAIR,DTX,14-JUL-00 13:43:00,EST,14-JUL-00 13:43:00,0,0,0,0,TRAINED SPOTTER,2000,7
40429,200007,14,1217,200007,14,1229,1099476,5163460,MICHIGAN,2000,Hail,C,151,SANILAC,DTX,14-JUL-00 12:17:00,EST,14-JUL-00 12:29:00,0,0,0,0,LAW ENFORCEMENT,2000,7
40682,200011,17,1400,200011,17,1700,1104679,5167062,MICHIGAN,2000,Heavy Snow,Z,27,KALKASKA,APX,17-NOV-00 14:00:00,EST,17-NOV-00 17:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
40691,200007,14,1445,200007,14,1445,1099476,5163472,MICHIGAN,2000,Hail,C,161,WASHTENAW,DTX,14-JUL-00 14:45:00,EST,14-JUL-00 14:45:00,0,0,0,0,LAW ENFORCEMENT,2000,7
