,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,MAGNITUDE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,END_RANGE,BEGIN_LAT,BEGIN_LON,Year,Month
87,199009,6,1910,199009,6,1910,10055249,MICHIGAN,1990,Thunderstorm Wind,C,163,9/6/1990 19:10,CST,9/6/1990 19:10,0,0,0,0,0,0,52.0,0.0,0,0,0,42.38,-83.37,1990,9
500,199009,14,1105,199009,14,1105,10055274,MICHIGAN,1990,Hail,C,157,9/14/1990 11:05,CST,9/14/1990 11:05,0,0,0,0,0,0,0.75,0.0,0,0,0,43.47,-83.4,1990,9
501,199009,14,1113,199009,14,1113,10055275,MICHIGAN,1990,Thunderstorm Wind,C,155,9/14/1990 11:13,CST,9/14/1990 11:13,0,0,0,0,0,0,52.0,0.0,0,0,0,42.92,-84.03,1990,9
502,199009,14,1120,199009,14,1120,10055276,MICHIGAN,1990,Thunderstorm Wind,C,49,9/14/1990 11:20,CST,9/14/1990 11:20,0,0,0,0,0,0,0.0,0.0,0,0,0,43.03,-83.75,1990,9
503,199009,14,1143,199009,14,1143,10055277,MICHIGAN,1990,Thunderstorm Wind,C,157,9/14/1990 11:43,CST,9/14/1990 11:43,0,0,0,0,0,0,0.0,0.0,0,0,0,43.28,-83.53,1990,9
504,199006,2,1930,199006,2,1930,10054107,MICHIGAN,1990,Tornado,C,75,6/2/1990 19:30,EST,6/2/1990 19:30,0,0,0,0,25K,0,0.0,0.5,20,0,0,42.1,-84.55,1990,6
505,199006,2,2000,199006,2,2000,10054108,MICHIGAN,1990,Thunderstorm Wind,C,59,6/2/1990 20:00,CST,6/2/1990 20:00,0,0,0,0,0,0,0.0,0.0,0,0,0,41.88,-84.57,1990,6
506,199006,2,2010,199006,2,2010,10054109,MICHIGAN,1990,Tornado,C,161,6/2/1990 20:10,EST,6/2/1990 20:10,0,0,0,0,250K,0,0.0,15.0,160,0,0,42.32,-84.08,1990,6
507,199006,22,1725,199006,22,1725,10054110,MICHIGAN,1990,Tornado,C,77,6/22/1990 17:25,EST,6/22/1990 17:25,0,0,0,0,0K,0,0.0,1.0,20,0,0,42.38,-85.4,1990,6
508,199006,22,1725,199006,22,1725,10054111,MICHIGAN,1990,Hail,C,77,6/22/1990 17:25,CST,6/22/1990 17:25,0,0,0,0,0,0,0.75,0.0,0,0,0,42.3,-85.57,1990,6
509,199006,28,1643,199006,28,1643,10054112,MICHIGAN,1990,Hail,C,159,6/28/1990 16:43,CST,6/28/1990 16:43,0,0,0,0,0,0,1.75,0.0,0,0,0,42.22,-85.88,1990,6
576,199001,25,1134,199001,25,1134,10054089,MICHIGAN,1990,Thunderstorm Wind,C,91,1/25/1990 11:34,CST,1/25/1990 11:34,0,0,0,0,0,0,0.0,0.0,0,0,0,41.9,-84.07,1990,1
577,199001,25,1210,199001,25,1210,10054090,MICHIGAN,1990,Thunderstorm Wind,C,161,1/25/1990 12:10,CST,1/25/1990 12:10,0,0,0,0,0,0,0.0,0.0,0,0,0,42.15,-84.03,1990,1
